time,pv_production,wind_production,consumption,spot_market_price,precip_1h:mm,precip_type:idx,prob_precip_1h:p,clear_sky_rad:W,clear_sky_energy_1h:J,diffuse_rad:W,diffuse_rad_1h:Wh,direct_rad:W,direct_rad_1h:Wh,global_rad:W,global_rad_1h:Wh,sunshine_duration_1h:min,sun_azimuth:d,sun_elevation:d,low_cloud_cover:p,medium_cloud_cover:p,high_cloud_cover:p,total_cloud_cover:p,effective_cloud_cover:p,temp,relative_humidity_2m:p,dew_point_2m:C,wind_speed_2m:ms,wind_dir_2m:d,t_10m:C,relative_humidity_10m:p,dew_point_10m:C,wind_speed_10m:ms,wind_dir_10m:d,t_50m:C,relative_humidity_50m:p,dew_point_50m:C,wind_speed_50m:ms,wind_dir_50m:d,t_100m:C,relative_humidity_100m:p,dew_point_100m:C,wind_speed_100m:ms,wind_dir_100m:d
2020-09-12 07:00:00,7.0018333,-0.3,13.48296444,0.1308,2.35,1.0,66.2,211.8,546320.2,91.0,73.859,66.7,45.408,157.6,119.267,36.2,112.063,15.133,8.8,39.6,88.4,93.6,69.3,9.6,78.4,6.0,1.5,186.5,9.7,77.0,5.9,2.1,186.5,10.1,71.6,5.2,3.4,188.3,10.3,67.0,4.4,4.6,190.6
2020-09-12 08:00:00,13.01825,-0.26,17.30214444,0.13518,1.78,1.0,58.5,328.0,975474.7,126.3,108.633,95.0,80.807,221.3,189.44,39.7,126.604,20.988,14.6,33.8,88.9,93.7,68.6,11.0,73.9,6.5,0.9,188.5,11.0,72.4,6.3,1.4,188.5,11.1,66.5,5.1,2.3,193.2,11.1,61.5,4.0,3.3,199.1
2020-09-12 09:00:00,13.6430835,-0.24,19.10754,0.12834,0.23,0.0,11.1,423.9,1361312.8,170.4,148.333,83.0,88.984,253.4,237.317,8.2,142.104,25.791,1.0,86.4,97.8,99.7,93.1,12.1,71.0,7.0,0.7,189.7,12.0,69.7,6.6,1.0,189.7,11.8,64.5,5.3,1.6,196.5,11.6,59.9,4.0,2.3,204.9
2020-09-12 10:00:00,19.4810005,-0.39,17.52697111,0.12652,0.0,0.0,1.0,489.4,1654213.6,184.4,177.384,41.8,62.391,226.2,239.775,4.4,158.606,29.116,0.8,92.6,96.9,99.8,96.2,12.8,69.8,7.4,0.7,151.8,12.7,68.7,7.1,1.0,151.8,12.4,64.6,5.9,1.6,166.5,12.0,61.0,4.7,2.0,184.8
2020-09-12 11:00:00,13.495583500000002,-0.27,12.2681,0.12375,0.25,1.0,11.8,518.2,1825139.9,205.5,194.97,51.7,46.708,257.2,241.679,8.6,175.838,30.603,0.8,85.7,96.7,99.5,92.6,13.4,68.2,7.6,0.7,132.3,13.3,67.2,7.3,1.0,132.3,12.9,63.5,6.1,1.4,150.3,12.5,60.5,5.0,1.7,172.9
2020-09-12 12:00:00,9.58125,-0.52,15.49286778,0.1203299999999999,1.54,1.0,70.6,507.9,1858831.0,196.9,201.202,36.0,43.838,232.9,245.04,4.4,193.227,30.072,0.8,92.7,96.2,99.7,96.2,14.1,63.4,7.3,0.6,163.6,14.0,62.5,7.0,0.9,163.6,13.5,59.6,5.8,1.2,171.3,13.0,57.7,4.9,1.4,180.9
2020-09-12 13:00:00,37.028583,-0.29,14.26459,0.1238499999999999,1.77,1.0,82.1,459.5,1752376.0,146.8,171.82,13.5,24.78,160.3,196.6,3.2,210.133,27.588,14.7,94.7,95.8,99.8,97.7,12.2,75.5,8.0,0.4,241.0,12.1,75.0,7.8,0.6,241.0,11.7,73.1,7.0,1.0,230.6,11.3,71.4,6.3,1.3,217.7
2020-09-12 14:00:00,24.301167000000003,-0.27,17.83987111,0.12321,0.23,0.0,11.5,377.1,1515056.3,107.2,126.97,11.6,12.546,118.7,139.516,2.6,226.124,23.439,2.3,95.7,98.7,99.9,97.9,11.4,79.7,8.0,1.0,193.1,11.3,78.9,7.8,1.4,193.1,10.9,75.6,6.7,2.2,201.4,10.4,72.6,5.7,2.9,211.9
2020-09-12 15:00:00,7.75875,-0.35,15.20714222,0.11968,0.0,0.0,1.0,268.9,1168972.4,100.3,103.726,27.6,19.593,127.9,123.319,11.0,241.101,18.032,2.7,81.6,95.6,99.2,90.7,11.2,80.6,8.0,1.0,161.4,11.2,79.1,7.7,1.5,161.4,11.0,73.3,6.4,2.3,175.1,10.8,68.3,5.2,2.9,192.2
2020-09-12 16:00:00,7.9945,-0.37,11.72984,0.11776,0.51,0.0,12.6,148.6,752303.0,80.4,90.36,34.1,30.876,114.6,121.237,56.5,255.234,11.799,0.9,5.8,89.1,89.8,48.2,11.6,78.4,8.0,1.1,212.5,11.6,77.3,7.7,1.5,212.5,11.3,72.9,6.6,2.4,215.2,11.0,69.0,5.5,3.1,218.6
2020-09-12 17:00:00,1.38575,1.4,12.00873111,0.09895,0.17,0.0,8.0,43.6,334565.2,29.4,54.937,7.1,20.602,36.5,75.538,14.5,268.84,5.151,6.5,75.9,94.1,98.7,88.1,10.7,81.0,7.6,1.3,243.2,10.7,80.2,7.5,1.8,243.2,10.6,77.1,6.8,2.9,243.1,10.4,74.6,6.1,3.9,243.0
2020-09-12 18:00:00,0.0,0.03,18.50118222,0.09927,0.0,0.0,1.0,0.0,52692.6,0.0,14.717,0.0,3.541,0.0,18.258,20.0,282.287,-1.531,0.9,63.7,93.2,97.5,80.8,9.5,83.0,6.8,0.9,232.5,9.6,82.0,6.7,1.3,232.5,9.7,78.5,6.2,2.2,236.9,9.6,75.9,5.6,3.3,242.3
2020-09-12 19:00:00,0.0,0.97,20.27708222,0.09927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.935,-7.876,1.1,9.7,73.0,75.8,43.2,8.4,82.3,5.6,2.3,209.5,8.5,81.5,5.5,3.2,209.5,8.6,78.6,5.1,4.9,214.8,8.6,76.3,4.6,6.3,221.4
2020-09-12 20:00:00,0.0,16.74,15.86611222,0.09799,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.094,-13.507,0.0,11.9,33.9,41.7,26.8,7.5,84.0,5.0,2.3,195.2,7.7,82.9,5.0,3.2,195.2,8.1,79.1,4.7,5.0,202.7,8.2,76.1,4.2,6.4,212.1
2020-09-12 21:00:00,0.0,24.52,12.91264667,0.0967099999999999,0.27,1.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.962,-18.043,0.2,34.7,93.0,95.4,65.1,7.3,81.6,4.4,2.2,190.5,7.6,80.2,4.4,3.2,190.5,8.4,75.0,4.2,4.9,196.4,8.7,70.9,3.7,6.5,203.7
2020-09-12 22:00:00,0.0,19.72,11.06431778,0.09809,0.86,1.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.555,-21.119,0.6,60.3,98.0,99.2,79.9,7.3,79.0,3.9,2.3,193.2,7.6,77.5,3.9,3.3,193.2,8.5,71.6,3.7,5.2,194.0,9.0,67.0,3.2,7.0,194.9
2020-09-12 23:00:00,0.0,21.03,10.77488222,0.0967099999999999,0.67,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.656,-22.448,5.5,82.5,96.8,99.5,91.5,7.4,78.0,3.9,2.4,195.1,7.6,77.2,3.9,3.4,195.1,8.1,74.3,3.8,5.2,197.0,8.3,72.0,3.6,6.8,199.4
2020-09-13 00:00:00,0.0,34.05,9.803206667,0.09617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.93,-22.357,56.8,75.4,90.2,99.0,94.2,7.4,86.8,5.4,2.8,191.1,7.5,85.9,5.3,4.0,191.1,7.9,82.4,5.1,5.9,194.9,8.0,79.5,4.7,7.3,199.7
2020-09-13 01:00:00,0.0,24.29,9.422424444,0.09436,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.851,-20.071,36.5,74.7,86.4,97.8,90.9,7.3,89.4,5.7,2.4,182.4,7.4,88.4,5.6,3.5,182.4,7.7,84.4,5.2,5.1,187.7,7.7,81.1,4.7,6.4,194.3
2020-09-13 02:00:00,0.0,22.67,10.85273556,0.09286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.11,-16.17,43.8,49.5,57.7,88.0,79.8,7.4,90.0,5.9,2.7,197.0,7.6,89.3,5.9,3.9,197.0,7.9,86.6,5.8,5.8,203.7,8.0,84.4,5.5,7.4,212.1
2020-09-13 03:00:00,0.0,21.96,9.694376667,0.09329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.613,-10.998,33.6,52.2,69.2,90.2,79.3,8.0,89.8,6.4,2.5,207.6,8.1,89.3,6.4,3.6,207.6,8.4,87.3,6.4,5.4,215.1,8.4,85.7,6.1,7.0,224.3
2020-09-13 04:00:00,0.0,18.4,8.310839999999999,0.09628,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.485,-4.935,69.6,57.7,80.2,97.5,92.3,8.5,87.8,6.6,2.4,204.6,8.6,87.4,6.6,3.4,204.6,8.9,85.7,6.6,5.1,213.2,8.8,84.3,6.3,6.5,223.9
2020-09-13 05:00:00,0.4371665999999999,34.08,9.917203333,0.09841,0.0,0.0,1.0,11.6,3245.6,7.7,3.867,0.8,0.409,8.6,4.276,6.2,84.992,1.638,73.1,46.7,55.4,93.6,89.6,8.9,85.3,6.6,2.5,211.6,9.0,84.9,6.6,3.6,211.6,9.1,83.4,6.5,5.4,219.2,9.0,82.1,6.2,6.8,228.7
2020-09-13 06:00:00,2.1065833,44.32,22.29971111,0.0998,0.0,0.0,1.0,88.9,161265.3,38.8,23.289,16.9,8.857,55.7,32.146,5.2,98.477,8.348,91.4,44.6,7.4,95.6,95.4,9.5,82.2,6.6,2.9,223.0,9.5,82.0,6.5,4.2,223.0,9.3,81.1,6.3,6.1,228.3,9.1,80.3,5.9,7.5,234.9
2020-09-13 07:00:00,2.5470834,40.58,21.62617778,0.10172,0.0,0.0,1.0,205.8,526513.9,76.1,57.454,48.7,32.784,124.7,90.237,19.5,112.31,14.821,67.5,26.1,32.2,83.7,79.9,10.5,80.5,7.3,3.3,232.3,10.4,80.4,7.2,4.8,232.3,10.1,80.0,6.8,6.7,234.9,9.8,79.5,6.4,8.1,238.2
2020-09-13 08:00:00,3.725,49.01,22.32061333,0.12318,0.0,0.0,1.0,321.6,953258.0,108.1,92.078,62.2,55.431,170.3,147.509,9.6,126.839,20.662,84.1,41.8,10.5,91.7,91.2,11.0,78.6,7.5,2.9,229.1,10.9,78.6,7.3,4.1,229.1,10.4,78.6,6.9,5.7,230.4,9.9,78.8,6.4,6.6,232.1
2020-09-13 09:00:00,5.4379168,24.36,18.79004222,0.1013,0.0,0.0,1.0,417.3,1337967.1,122.0,115.057,52.8,57.486,174.8,172.542,2.5,142.314,25.448,95.8,67.5,0.0,98.6,98.6,11.3,76.8,7.4,2.7,222.3,11.1,76.9,7.2,3.9,222.3,10.6,77.3,6.8,5.3,224.1,10.0,77.8,6.3,6.1,226.4
2020-09-13 10:00:00,7.42075,31.24,12.04192889,0.10108,0.0,0.0,1.0,482.5,1630030.2,119.3,120.662,71.6,62.183,190.9,182.845,16.4,158.777,28.753,72.7,64.5,0.2,90.3,90.3,11.3,76.4,7.4,3.2,234.5,11.2,76.4,7.2,4.6,234.5,10.8,76.3,6.8,6.4,235.7,10.4,76.3,6.4,7.5,237.2
2020-09-13 11:00:00,4.9934998,38.46,15.07031556,0.10151,0.0,0.0,1.0,511.1,1800148.4,119.7,119.484,101.9,86.746,221.6,206.23,14.4,175.953,30.224,59.7,76.1,10.6,91.4,90.9,12.1,72.8,7.3,2.9,237.5,11.9,72.9,7.2,4.2,237.5,11.3,73.6,6.7,5.7,238.8,10.7,74.5,6.3,6.5,240.4
2020-09-13 12:00:00,5.5249168,29.99,15.93739,0.0965999999999999,0.0,0.0,1.0,500.7,1833014.6,115.1,117.399,149.3,125.603,264.4,243.001,13.5,193.282,29.682,44.7,77.5,23.4,90.5,89.0,12.2,71.9,7.3,2.7,249.2,12.1,72.0,7.2,3.9,249.2,11.4,72.9,6.8,5.4,249.9,10.9,73.9,6.4,6.5,250.8
2020-09-13 13:00:00,5.9491667,53.43,15.01813556,0.09991,0.0,0.0,1.0,452.0,1725770.2,102.7,108.932,144.8,147.037,247.5,255.969,19.3,210.132,27.196,55.6,67.8,0.0,85.7,85.7,12.4,70.8,7.3,3.5,258.8,12.3,70.8,7.1,5.1,258.8,11.6,71.3,6.6,6.8,258.5,11.0,72.0,6.2,7.7,258.1
2020-09-13 14:00:00,16.8426665,7.34,17.36195444,0.10204,0.0,0.0,1.0,369.5,1487834.6,87.0,94.867,123.5,134.126,210.5,228.993,22.3,226.079,23.049,37.0,62.8,0.0,76.5,76.5,12.5,68.6,6.9,3.1,258.2,12.4,68.6,6.8,4.4,258.2,11.8,68.6,6.3,6.0,258.0,11.3,69.1,5.8,7.0,257.8
2020-09-13 15:00:00,20.588667,0.23,16.24320889,0.10439,0.0,0.0,1.0,261.4,1141602.9,70.6,78.795,102.8,113.135,173.4,191.93,30.2,241.028,17.646,26.1,49.6,0.0,62.8,62.8,12.6,67.6,6.7,3.0,257.8,12.4,67.5,6.6,4.4,257.8,11.9,67.4,6.1,5.9,257.3,11.4,67.8,5.7,6.8,256.7
2020-09-13 16:00:00,5.5486668,7.4,11.77296556,0.1208299999999999,0.0,0.0,1.0,141.7,726018.9,47.5,59.027,51.3,77.066,98.8,136.093,29.6,255.145,11.417,29.7,50.6,0.0,65.3,65.3,12.0,69.8,6.7,2.8,265.6,11.9,69.6,6.5,4.0,265.6,11.5,69.0,6.0,5.7,264.7,11.1,68.9,5.6,6.9,263.6
2020-09-13 17:00:00,0.0605833,3.83,12.84490444,0.1235,0.0,0.0,1.0,39.2,313260.5,17.0,32.259,11.4,31.373,28.5,63.632,19.4,268.747,4.769,26.0,67.6,0.0,76.0,76.0,11.3,72.0,6.4,2.3,270.0,11.2,71.8,6.3,3.2,270.0,11.0,71.0,5.9,4.8,268.9,10.6,70.6,5.5,6.0,267.5
2020-09-13 18:00:00,0.0,8.41,19.26574889,0.1235999999999999,0.0,0.0,1.0,0.0,44795.6,0.0,8.525,0.0,5.704,0.0,14.229,5.1,282.198,-1.914,18.9,90.0,0.0,91.9,91.9,10.4,75.9,6.3,1.7,265.2,10.4,75.5,6.2,2.5,265.2,10.3,74.2,5.9,3.9,265.2,10.0,73.7,5.6,5.1,265.3
2020-09-13 19:00:00,0.0,8.12,19.85496,0.12286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.86,-8.261,10.4,21.9,60.7,72.5,51.3,9.4,79.7,6.1,1.5,241.8,9.5,79.3,6.1,2.2,241.8,9.6,78.1,5.9,3.4,245.6,9.4,77.6,5.7,4.6,250.3
2020-09-13 20:00:00,0.0,18.27,21.11554667,0.10151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.044,-13.896,27.8,51.3,71.8,90.1,77.5,9.1,80.2,5.9,1.6,224.3,9.1,80.0,5.9,2.3,224.3,9.3,79.4,5.9,3.5,230.0,9.2,79.2,5.8,4.7,237.2
2020-09-13 21:00:00,0.0,13.76,15.27805556,0.09895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.948,-18.436,41.1,86.6,43.6,95.6,93.8,9.0,80.4,5.8,1.6,225.8,9.0,80.3,5.8,2.3,225.8,9.1,79.9,5.8,3.5,230.9,9.0,80.0,5.7,4.7,237.2
2020-09-13 22:00:00,0.0,26.11,14.16682222,0.12819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.587,-21.511,52.5,79.7,90.5,99.1,94.7,9.1,80.3,5.9,1.6,224.3,9.1,80.2,5.9,2.3,224.3,9.2,80.1,5.9,3.6,229.4,9.0,80.4,5.8,4.7,235.9
2020-09-13 23:00:00,0.0,12.23,11.00054,0.12798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.74,-22.832,73.4,83.4,75.7,98.9,97.3,9.2,81.1,6.1,1.8,227.2,9.2,81.0,6.1,2.5,227.2,9.1,80.8,6.0,3.8,231.6,8.9,81.2,5.9,5.0,237.1
2020-09-14 00:00:00,0.0,2.04,14.60373556,0.12787,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.064,-22.731,62.1,61.5,53.4,93.2,89.3,8.6,84.6,6.2,1.8,227.4,8.7,84.5,6.2,2.5,227.4,8.7,84.4,6.2,3.8,231.1,8.5,84.7,6.1,4.9,235.7
2020-09-14 01:00:00,0.0,2.03,13.28738889,0.12819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.029,-20.427,80.2,38.3,88.0,98.5,93.1,8.4,87.7,6.5,1.4,220.9,8.5,87.7,6.5,2.0,220.9,8.4,87.8,6.5,3.1,225.4,8.2,88.3,6.4,4.0,231.1
2020-09-14 02:00:00,0.0,-0.26,12.10979111,0.1287299999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.32,-16.509,69.4,29.3,93.6,98.6,88.5,8.4,87.4,6.5,1.6,214.3,8.4,87.3,6.4,2.3,214.3,8.4,87.2,6.4,3.5,218.9,8.2,87.6,6.2,4.6,224.7
2020-09-14 03:00:00,0.0,-0.32,10.42886111,0.13193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.844,-11.32,26.0,24.0,99.0,99.5,71.6,8.1,88.6,6.3,1.5,214.2,8.1,88.3,6.3,2.2,214.2,8.1,88.1,6.2,3.4,220.3,7.9,88.2,6.1,4.4,228.0
2020-09-14 04:00:00,0.0,0.97,9.586966667,0.15339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.729,-5.245,28.4,20.1,100.0,100.0,71.4,8.2,87.1,6.2,1.3,211.7,8.2,86.9,6.2,1.9,211.7,8.3,86.6,6.2,3.0,219.1,8.1,86.8,6.0,3.9,228.4
2020-09-14 05:00:00,1.4233333,-0.28,14.82463,0.17996,0.0,0.0,1.0,9.4,2642.3,6.5,3.254,0.8,0.392,7.3,3.646,11.1,85.242,1.334,44.5,17.8,93.4,97.0,75.7,8.3,86.4,6.2,1.3,212.6,8.3,86.1,6.1,1.9,212.6,8.4,85.7,6.1,2.9,219.5,8.2,85.9,6.0,3.8,228.2
2020-09-14 06:00:00,6.4310833,-0.27,19.54779556,0.1884,0.0,0.0,1.0,84.1,148950.8,41.1,23.801,19.2,9.981,60.3,33.782,16.4,98.728,8.043,72.7,12.5,7.0,77.8,77.0,8.5,86.3,6.4,1.4,212.4,8.5,86.1,6.3,2.0,212.4,8.4,85.9,6.2,2.9,219.8,8.2,86.4,6.1,3.7,229.1
2020-09-14 07:00:00,5.0998334,-0.25,18.84648,0.18968,0.0,0.0,1.0,199.9,506795.0,71.6,56.366,62.8,40.979,134.4,97.344,28.2,112.557,14.509,53.0,6.3,59.8,82.3,69.1,10.2,81.5,7.2,1.3,215.4,10.1,81.4,7.1,1.9,215.4,9.6,82.0,6.7,2.7,217.6,9.2,83.3,6.5,3.3,220.3
2020-09-14 08:00:00,10.97225,-0.26,19.61124889,0.18946,0.0,0.0,1.0,315.2,930976.7,112.2,91.935,83.8,73.287,196.0,165.222,22.2,127.073,20.335,62.9,1.6,91.2,96.8,80.1,11.2,75.4,7.0,2.3,253.1,11.1,75.2,6.8,3.3,253.1,10.5,75.5,6.4,4.3,253.2,10.0,77.1,6.2,4.8,253.2
2020-09-14 09:00:00,15.9446665,-0.32,16.552310000000002,0.18978,0.0,0.0,1.0,410.7,1314495.5,137.0,124.594,109.4,96.599,246.4,221.194,22.5,142.524,25.102,62.5,2.3,37.9,77.2,70.3,12.0,69.1,6.5,2.3,266.5,11.9,68.9,6.4,3.3,266.5,11.4,68.8,5.9,4.2,265.5,10.9,70.2,5.7,4.6,264.2
2020-09-14 10:00:00,40.579167,-0.27,14.42262444,0.19106,0.0,0.0,1.0,475.7,1605688.8,143.6,140.273,158.6,134.002,302.2,274.275,15.3,158.946,28.388,74.5,0.6,5.7,76.1,75.4,12.8,63.6,6.1,2.5,279.4,12.7,63.4,5.9,3.6,279.4,12.2,62.7,5.3,4.6,278.3,11.6,63.9,5.0,5.0,276.9
2020-09-14 11:00:00,41.551,-0.25,10.39605778,0.19171,0.0,0.0,1.0,504.0,1774981.6,154.9,149.233,158.5,158.529,313.3,307.762,19.7,176.069,29.843,67.1,3.1,30.4,77.8,73.0,13.2,59.9,5.6,2.5,283.0,13.1,59.7,5.5,3.5,283.0,12.6,58.8,4.8,4.5,282.0,12.1,59.8,4.5,4.9,280.8
2020-09-14 12:00:00,46.452,-0.25,15.41826111,0.1916,0.0,0.0,1.0,493.3,1807017.7,142.7,148.801,126.0,142.24,268.7,291.041,27.8,193.337,29.291,53.6,1.6,61.0,82.2,68.2,13.5,59.4,5.8,1.9,291.5,13.4,59.1,5.6,2.7,291.5,12.9,58.0,4.9,3.5,289.6,12.4,58.8,4.5,3.8,287.2
2020-09-14 13:00:00,25.678917,-0.26,15.24462667,0.1916,0.0,0.0,1.0,444.5,1698991.0,109.5,126.093,65.3,95.642,174.7,221.735,5.7,210.131,26.802,23.0,90.5,77.5,98.4,95.5,12.4,61.4,5.2,1.7,280.9,12.4,60.9,5.0,2.4,280.9,11.9,59.3,4.3,3.1,279.7,11.4,59.9,3.9,3.3,278.3
2020-09-14 14:00:00,8.2100833,-0.25,18.79874222,0.1916,0.0,0.0,1.0,361.8,1460463.1,91.5,100.485,49.1,57.199,140.6,157.683,16.1,226.035,22.657,24.4,73.2,63.8,92.7,86.2,12.2,66.0,6.0,1.6,292.3,12.1,65.5,5.9,2.3,292.3,11.8,63.7,5.1,3.0,291.2,11.3,64.0,4.7,3.3,289.9
2020-09-14 15:00:00,6.159,-0.26,10.76682444,0.19149,0.0,0.0,1.0,253.8,1114136.7,83.5,87.513,47.5,48.311,131.0,135.824,23.3,240.955,17.258,61.2,58.8,0.0,84.0,84.0,12.0,66.9,6.1,1.5,294.4,12.0,66.5,5.9,2.2,294.4,11.6,65.2,5.3,2.9,293.5,11.1,65.8,5.0,3.2,292.5
2020-09-14 16:00:00,1.8855833,-0.26,10.42990333,0.19149,0.0,0.0,1.0,134.8,699770.9,50.6,67.076,27.2,37.336,77.8,104.412,20.7,255.057,11.032,41.7,65.5,80.4,96.1,88.0,11.7,69.7,6.3,1.3,310.6,11.6,69.2,6.2,1.8,310.6,11.2,67.8,5.5,2.4,309.4,10.8,68.3,5.2,2.7,308.0
2020-09-14 17:00:00,0.0885833,-0.27,16.23356556,0.19181,0.0,0.0,1.0,35.1,292411.1,15.4,33.038,8.0,17.606,23.5,50.644,29.5,268.653,4.387,32.4,50.9,63.9,88.0,77.4,11.0,73.1,6.4,1.1,332.6,11.0,72.4,6.2,1.6,332.6,10.7,70.3,5.6,2.4,329.2,10.4,70.3,5.2,3.0,324.8
2020-09-14 18:00:00,0.0,-0.26,20.15894889,0.19213,0.0,0.0,1.0,0.0,38328.6,0.0,7.72,0.0,4.014,0.0,11.734,21.8,282.109,-2.297,28.8,54.6,29.4,77.2,72.4,10.0,77.3,6.2,1.0,359.5,10.0,76.4,6.0,1.4,359.5,9.9,73.6,5.4,2.1,352.6,9.6,73.1,5.0,2.7,344.0
2020-09-14 19:00:00,0.0,-0.26,20.65187333,0.19138,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.785,-8.648,6.5,89.3,69.3,96.9,93.4,9.3,78.7,5.8,0.7,5.5,9.3,78.0,5.7,1.0,5.5,9.1,75.6,5.0,1.5,1.6,8.8,75.1,4.6,1.8,356.7
2020-09-14 20:00:00,0.0,-0.27,16.43821,0.1884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.993,-14.287,6.4,99.1,84.9,99.9,99.5,9.3,78.7,5.8,0.5,8.0,9.2,78.2,5.6,0.8,8.0,9.0,76.4,5.1,1.0,3.5,8.7,76.0,4.7,1.0,357.9
2020-09-14 21:00:00,0.0,-0.24,11.06531222,0.17847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.933,-18.829,9.2,98.4,94.7,99.9,99.3,9.2,79.4,5.9,0.6,338.8,9.2,79.0,5.7,0.9,338.8,9.0,77.3,5.2,1.2,341.1,8.6,77.0,4.8,1.2,344.0
2020-09-14 22:00:00,0.0,-0.24,9.721533333,0.17828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.619,-21.904,19.6,94.5,48.5,97.7,96.7,9.1,80.4,5.9,0.6,9.7,9.1,79.9,5.8,0.9,9.7,8.9,78.2,5.3,1.1,7.3,8.5,77.8,4.9,1.2,4.3
2020-09-14 23:00:00,0.0,-0.25,9.302438889,0.17475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.825,-23.218,15.2,81.5,74.6,96.0,90.2,8.9,82.0,6.0,0.6,64.9,8.9,81.3,5.9,0.9,64.9,8.8,79.1,5.3,1.1,58.2,8.4,78.4,4.9,1.2,49.8
2020-09-15 00:00:00,0.0,-0.24,12.21975778,0.17336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.198,-23.106,12.8,41.6,85.0,92.3,70.7,8.4,83.0,5.7,0.6,98.6,8.4,82.3,5.6,0.9,98.6,8.4,80.0,5.2,1.1,87.9,8.2,79.3,4.8,1.2,74.6
2020-09-15 01:00:00,0.0,-0.25,13.65770889,0.17325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.208,-20.785,10.2,51.7,33.3,71.1,63.9,7.7,90.3,6.2,0.4,168.7,7.7,89.4,6.1,0.6,168.7,7.8,86.4,5.7,0.7,163.0,7.6,85.3,5.3,0.7,156.0
2020-09-15 02:00:00,0.0,-0.24,16.637629999999998,0.17464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.531,-16.848,13.6,86.1,84.3,98.1,93.1,7.8,91.4,6.5,0.4,162.1,7.9,90.2,6.3,0.6,162.1,7.9,86.2,5.8,0.8,151.6,7.8,84.4,5.3,0.9,138.5
2020-09-15 03:00:00,0.0,-0.25,11.39004667,0.17956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.077,-11.642,13.4,95.2,96.8,99.9,97.9,8.0,91.6,6.8,0.4,179.8,8.1,90.3,6.6,0.6,179.8,8.1,85.8,5.9,0.8,165.9,7.9,83.6,5.3,0.8,148.5
2020-09-15 04:00:00,0.0,-0.24,10.14272778,0.13606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.973,-5.555,2.9,94.2,89.2,99.4,96.9,8.2,91.1,6.8,0.5,138.9,8.2,89.8,6.7,0.7,138.9,8.3,85.3,5.9,1.0,124.5,8.1,82.9,5.3,1.2,106.6
